Pseudognaphalium affine
Pteris setulosocostulata
Pteris wallichiana
Pyrola
Pyrrhobryum
Pyrrosia sheareri
Quercus gilva
Quercus longinux
Quercus morii
Quercus sessilifolia
Ranunculus cantoniensis
Rhaphiolepis indica
Rhodobryum giganteum
Rhododendron
Rhododendron chilanshanense
Rhododendron formosanum
Rhododendron kawakamii
Rhododendron latoucheae
Rhododendron oldhamii
Rhododendron pseudochrysanthum
Rhododendron rubropilosum
Rhododendron rubropilosum taiwanalpinum
Rhomboda yakusimensis
Ribes formosanum
Rosa transmorrisonensis
Rosaceae
Rosalia lesnei
Rubus croceacanthus
Rubus fraxinifolius
Rubus kawakamii
Rubus liui
Rubus pectinellus
Rubus rolfei
Rubus tephrodes setosissimus
Rumex crispus
Russula
Sambucus javanica
Samia wangi
Sarcandra glabra
Sarcopyramis napalensis delicata
Sassafras randaiense
Scarabaeinae
Schima superba
Schisandra arisanensis
Sedum
Sedum actinocarpum
Sedum mexicanum
Selaginella remotifolia
Selliguea lehmannii
Senecio nemorensis dentatus
Senecio vulgaris
Silene morrisonmontana glabella
Sinomenium acutum
Sitta europaea
Skimmia japonica
Skimmia japonica distinctevenulosa
Smilax bracteata
Solanum americanum
Soliva sessilis
Sonchus asper
Sonchus oleraceus
Stauntonia obovatifoliola
Stauntonia purpurea
Stellaria media
Stemonitis
Styrax formosanus
Symplocos
Symplocos heishanensis
Symplocos lancifolia
Symplocos migoi
Symplocos sonoharae
Symplocos stellaris
Symplocos wikstroemiifolia
Syneilesis subglabrata
Syntomini
Taiwania cryptomerioides
Tanna
Taraxacum officinale
Ternstroemia gymnanthera
Tetrapanax papyrifer
Theaceae
Thladiantha nudiflora
Thrixspermum laurisilvaticum
Thuidium
Toxicodendron orientale
Tracheophyta
Tradescantia fluminensis
Trichosanthes cucumeroides
Trichosanthes homophylla
Trigonotis nankotaizanensis
Trochodendron aralioides
Tsuga chinensis formosana
Urtica thunbergiana
Usnea
Vaccinium emarginatum
Vaccinium japonicum lasiostemon
Vandenboschia auriculata
Veronica persica
Viburnum furcatum
Viburnum urceolatum
Viola formosana
Woodwardia unigemmata
Yushania niitakayamensis
Zeuxine integrilabella
